1 1 0 0 0.4 0 0.00568206 0.0150568 1 0.00568206 0.0150568 1 0.295984 0 3.37911 0 4.23397e-20 0 
1 1 0 0.00141823 0.4 0 0.00709223 0.0150498 1 0.00709223 0.0150498 1 0.367879 0 0.367384 0 0.368375 0 
1 1 0 0.00283646 0.4 0 0.0085024 0.0150428 1 0.0085024 0.0150428 1 0.367879 0 0.367379 0 0.368381 0 
1 1 0 0.00567292 0.4 0 0.0113227 0.0150289 1 0.0113227 0.0150289 1 0.367879 0 0.368405 0 0.367354 0 
1 1 0 0.0113458 0.4 0 0.0169634 0.015001 1 0.0169634 0.015001 1 0.36788 0 0.368535 0 0.367224 0 
1 1 0 0.018437 0.4 0 0.0240143 0.0149661 0.999999 0.0240143 0.0149661 0.999999 0.366875 0 0.368886 0 0.36788 0 
1 1 0 0.0255281 0.4 0 0.0310652 0.0149314 0.999996 0.0310652 0.0149314 0.999996 0.366334 0 0.369431 0 0.36788 0 
1 1 0 0.0326191 0.4 0 0.0381161 0.0148969 0.99999 0.0381161 0.0148969 0.99999 0.365627 0 0.370144 0 0.36788 0 
1 1 0 0.0397101 0.4 0 0.0451671 0.0148629 0.999976 0.0451671 0.0148629 0.999976 0.364769 0 0.371015 0 0.367881 0 
1 1 0 0.0468009 0.4 0 0.0522183 0.0148295 0.999952 0.0522183 0.0148295 0.999952 0.363767 0 0.372037 0 0.367881 0 
1 1 0 0.0538914 0.4 0 0.0592697 0.0147973 0.999909 0.0592697 0.0147973 0.999909 0.362626 0 0.373207 0 0.367881 0 
1 1 0 0.0609815 0.4 0 0.0663213 0.0147667 0.999841 0.0663213 0.0147667 0.999841 0.361352 0 0.374523 0 0.367881 0 
1 1 0 0.068071 0.4 0 0.0733732 0.0147384 0.999736 0.0733732 0.0147384 0.999736 0.359947 0 0.375985 0 0.367881 0 
1 1 0 0.0751594 0.4 0 0.0804253 0.0147131 0.999583 0.0804253 0.0147131 0.999583 0.358414 0 0.377592 0 0.367881 0 
1 1 0 0.0822463 0.4 0 0.0874775 0.0146917 0.999367 0.0874775 0.0146917 0.999367 0.356758 0 0.379345 0 0.367882 0 
1 1 0 0.0893308 0.4 0 0.0945293 0.0146755 0.999069 0.0945293 0.0146755 0.999069 0.354981 0 0.381244 0 0.367882 0 
1 1 0 0.0964116 0.4 0 0.10158 0.0146656 0.998669 0.10158 0.0146656 0.998669 0.353085 0 0.383291 0 0.367882 0 
1 1 0 0.103487 0.4 0 0.108628 0.0146637 0.998143 0.108628 0.0146637 0.998143 0.351073 0 0.385488 0 0.367882 0 
1 1 0 0.110554 0.4 0 0.115672 0.0146714 0.997463 0.115672 0.0146714 0.997463 0.348946 0 0.387837 0 0.367882 0 
1 1 0 0.117609 0.4 0 0.122709 0.0146907 0.9966 0.122709 0.0146907 0.9966 0.346707 0 0.390341 0 0.367882 0 
1 1 0 0.124646 0.4 0 0.129732 0.0147239 0.995522 0.129732 0.0147239 0.995522 0.344358 0 0.393004 0 0.367883 0 
1 1 0 0.131658 0.4 0 0.136736 0.0147732 0.994192 0.136736 0.0147732 0.994192 0.3419 0 0.395829 0 0.367883 0 
1 1 0 0.138635 0.4 0 0.143714 0.0148415 0.992575 0.143714 0.0148415 0.992575 0.339335 0 0.398821 0 0.367883 0 
1 1 0 0.145567 0.4 0 0.150655 0.0149314 0.990634 0.150655 0.0149314 0.990634 0.336666 0 0.401983 0 0.367883 0 
1 1 0 0.15244 0.4 0 0.157545 0.0150459 0.988334 0.157545 0.0150459 0.988334 0.333894 0 0.40532 0 0.367884 0 
1 1 0 0.159235 0.4 0 0.164368 0.015188 0.985641 0.164368 0.015188 0.985641 0.331023 0 0.408834 0 0.367884 0 
1 1 0 0.165934 0.4 0 0.171107 0.0153607 0.98253 0.171107 0.0153607 0.98253 0.328059 0 0.412527 0 0.367885 0 
1 1 0 0.172516 0.4 0 0.177742 0.0155666 0.978979 0.177742 0.0155666 0.978979 0.325006 0 0.416402 0 0.367885 0 
1 1 0 0.178961 0.4 0 0.184252 0.0158085 0.974977 0.184252 0.0158085 0.974977 0.321872 0 0.420456 0 0.367886 0 
1 1 0 0.185249 0.4 0 0.190621 0.0160883 0.970524 0.190621 0.0160883 0.970524 0.318662 0 0.424691 0 0.367886 0 
1 1 0 0.191362 0.4 0 0.196829 0.0164081 0.965627 0.196829 0.0164081 0.965627 0.315384 0 0.429104 0 0.367887 0 
1 1 0 0.197286 0.4 0 0.202864 0.0167693 0.960302 0.202864 0.0167693 0.960302 0.312045 0 0.433695 0 0.367888 0 
1 1 0 0.203011 0.4 0 0.208716 0.0171732 0.954573 0.208716 0.0171732 0.954573 0.30865 0 0.438463 0 0.367889 0 
1 1 0 0.20853 0.4 0 0.214379 0.0176208 0.948469 0.214379 0.0176208 0.948469 0.305206 0 0.443408 0 0.367891 0 
1 1 0 0.213843 0.4 0 0.219852 0.018113 0.94202 0.219852 0.018113 0.94202 0.301717 0 0.448535 0 0.367892 0 
