inf,1.0
50.0,0.00480328596319
100.0,0.0243408257855
200.0,0.0741747467634
300.0,0.130426685336
400.0,0.185719497743
500.0,0.231024246331
625.0,0.287809413158
750.0,0.335870387197
875.0,0.378864928919
1000.0,0.410875189726
1125.0,0.444396456723
1250.0,0.472739602778
1500.0,0.527424545304
1750.0,0.562678913079
2000.0,0.600433848685
2500.0,0.65171148497
3000.0,0.693870923508
3500.0,0.71363659674
4000.0,0.740095586952
4500.0,0.755629125825
5000.0,0.768094299091
6000.0,0.791430941985
7500.0,0.81785269209
10000.0,0.838054855157
