inf,1.000000000000000000e+00
5.000000000000000000e+01,1.882717563999999899e-01
1.000000000000000000e+02,3.810928891709999822e-01
2.000000000000000000e+02,5.544643159109999830e-01
3.000000000000000000e+02,6.368429320609999555e-01
4.000000000000000000e+02,6.862598729479999493e-01
5.000000000000000000e+02,7.211617882809999713e-01
6.250000000000000000e+02,7.501293358739999917e-01
7.500000000000000000e+02,7.731025112179999992e-01
8.750000000000000000e+02,7.880139914720000194e-01
1.000000000000000000e+03,8.040893259670000015e-01
1.125000000000000000e+03,8.104295003500000538e-01
1.250000000000000000e+03,8.250021574410000280e-01
1.500000000000000000e+03,8.397819133689999882e-01
1.750000000000000000e+03,8.501465828459999763e-01
2.000000000000000000e+03,8.592076670920000270e-01
2.500000000000000000e+03,8.782825238200000495e-01
3.000000000000000000e+03,8.871157128040000339e-01
3.500000000000000000e+03,8.958525524510000393e-01
4.000000000000000000e+03,9.007120424800000302e-01
4.500000000000000000e+03,9.065859857139999534e-01
5.000000000000000000e+03,9.112383412210000033e-01
6.000000000000000000e+03,9.209999085259999996e-01
7.500000000000000000e+03,9.263781272179999471e-01
1.000000000000000000e+04,9.368526613059999786e-01
