inf,1.58391778852
50.0,0.000121001589372
100.0,0.000134826822698
200.0,0.000798007325788
300.0,0.00261253411993
400.0,0.00566175944116
500.0,0.0111710653848
625.0,0.0184400732724
750.0,0.0274502673377
875.0,0.0379480858494
1000.0,0.0488927369147
1125.0,0.0618068142018
1250.0,0.0739057387236
1500.0,0.0996118272219
1750.0,0.126284274468
2000.0,0.150401740997
2500.0,0.203782601472
3000.0,0.254493195659
3500.0,0.301542961796
4000.0,0.346903767027
4500.0,0.38822711208
5000.0,0.426991867323
6000.0,0.503452297562
7500.0,0.593076594467
10000.0,0.716442169821
inf,1.58391778852
50.0,0.000146127408068
100.0,0.000188939667263
200.0,0.000880097832808
300.0,0.00384102466015
400.0,0.0094193939897
500.0,0.0171180010646
625.0,0.0276536016959
750.0,0.040548330196
875.0,0.0575550721233
1000.0,0.0731644841368
1125.0,0.0900048003461
1250.0,0.105773148636
1500.0,0.138611964516
1750.0,0.175803739296
2000.0,0.209523465833
2500.0,0.276876936115
3000.0,0.341024538708
3500.0,0.399488306754
4000.0,0.454054742392
4500.0,0.502875414248
5000.0,0.550416706635
6000.0,0.630929552735
7500.0,0.724498712891
10000.0,0.848652091147
inf,1.58391778852
50.0,0.000271538214844
100.0,0.00036740436481
200.0,0.00414139883391
300.0,0.0142798052557
400.0,0.0303832300186
500.0,0.0519606288623
625.0,0.0816386959416
750.0,0.120422514578
875.0,0.150036438059
1000.0,0.186284708015
1125.0,0.225081996809
1250.0,0.253278928967
1500.0,0.329252989484
1750.0,0.390055510361
2000.0,0.446901442166
2500.0,0.548945692975
3000.0,0.63843711018
3500.0,0.708881676455
4000.0,0.771697552776
4500.0,0.827242681797
5000.0,0.865584865323
6000.0,0.931306570141
7500.0,1.01603655965
10000.0,1.10011967636
inf,1.58391778852
50.0,0.00042514024186
100.0,0.00113596891388
200.0,0.010759440598
300.0,0.0351324447739
400.0,0.0686527936858
500.0,0.105711025638
625.0,0.161228487625
750.0,0.215074218019
875.0,0.266355412436
1000.0,0.315428176415
1125.0,0.364043016666
1250.0,0.411974486467
1500.0,0.504263052881
1750.0,0.570069379603
2000.0,0.642953666062
2500.0,0.750274264614
3000.0,0.826864816785
3500.0,0.894510825735
4000.0,0.944725194286
4500.0,0.990603350427
5000.0,1.02176360065
6000.0,1.0742377804
7500.0,1.13858912557
10000.0,1.20193973157
inf,1.58391778852
50.0,0.0023327408083
100.0,0.0168948534412
200.0,0.0860669378042
300.0,0.189599167207
400.0,0.286528327113
500.0,0.389732656017
625.0,0.500841732116
750.0,0.583938129832
875.0,0.660836053443
1000.0,0.723580005641
1125.0,0.792623468498
1250.0,0.826442931862
1500.0,0.916649946827
1750.0,0.972016811
2000.0,1.01130822029
2500.0,1.07852769127
3000.0,1.12870630783
3500.0,1.16074709214
4000.0,1.19424639565
4500.0,1.2202610507
5000.0,1.23706894013
6000.0,1.27026133471
7500.0,1.30344798135
10000.0,1.34507422835
