0.263218193678,0.679707552765,0.443484306345
0.284607727773,0.705558137516,0.39968236374
0.309051280692,0.720030336891,0.356780068294
0.336355502912,0.722097964951,0.31673043862
0.366402498969,0.71315459553,0.281646022501
0.399108918078,0.695812234479,0.25338958522
0.434381220714,0.672407456114,0.233134806295
0.472048780904,0.644433868383,0.221150602639
0.511775089635,0.61269196844,0.216916845361
0.552933476215,0.577610500682,0.219459474665
0.594435045414,0.539506866031,0.227698372079
0.634511012969,0.498776679418,0.240678014723
0.670539757836,0.456044606307,0.257658663621
0.699167890889,0.412292247336,0.278116859357
0.717133292355,0.368944413698,0.3017039811
0.722733006559,0.327856859127,0.328198247651
0.716715670993,0.291130578842,0.357462719699
0.701524622512,0.260749262823,0.389409471875
0.679677126902,0.238119342053,0.423954463661
0.652914696317,0.223774161963,0.460956450679
0.622204580665,0.217392435969,0.500138221914
0.58805404295,0.218094235469,0.540969141772
0.550787782029,0.2247970277,0.582517274857
0.510763515727,0.236495479486,0.623232483588
0.468525982403,0.252384731317,0.660742792935
0.424942484849,0.271882032131,0.691863647091
0.38130612561,0.294593580663,0.713182759722
0.339357496459,0.320266425038,0.722385602908
0.301157672459,0.34874282102,0.719516293985
0.268768500207,0.379924611641,0.706691218309
0.243805462535,0.413731741267,0.686544600386
0.227068161594,0.450047019099,0.661070374558
0.218462161071,0.48864201394,0.631432160617
0.21722845239,0.529074757987,0.598235438867
0.222310851947,0.570546657406,0.561834952529
0.232662294901,0.611704264235,0.52256133508
0.247412583398,0.650432380392,0.480889900961
